type,id,control,cc_est,cc_err,cc_p,cc_bonferroni_fdr,cc_posneg,sex_est,sex_err,sex_p,sex_bonferroni_fdr,sex_posneg,meaning,chapter,keep,factor
Sub-block,169720,NoCNV_Control,-11.2257030060029,442.605180754711,0.979765589473771,1.0,-,-0.168133703270168,0.268357110601768,0.530967554605692,1.0,-,"X42 Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",200,True,562
Sub-block,157480,NoCNV_Control,-16.4739549669198,13261.2616374745,0.999008818971977,1.0,-,17.4365127191037,992.712558273378,0.985986266763189,1.0,+,"W24 Contact with lifting and transmission devices, not elsewhere classified",200,True,562
Sub-block,171450,NoCNV_Control,-11.0339759593809,442.710474902922,0.980115836037196,1.0,-,0.107926591324503,0.29187456541147,0.711553529670281,1.0,+,X58 Exposure to other specified factors,200,True,562
Sub-block,181460,NoCNV_Control,-11.2722882638671,1976.38382671206,0.9954492968991,1.0,-,-0.542736680962041,1.2247635248887,0.657667443186065,1.0,-,"Y50 Central nervous system stimulants, not elsewhere classified",200,True,562
Sub-block,145000,NoCNV_Control,-10.9782219110994,268.350190092711,0.967367598828815,1.0,-,-0.234736819938649,0.185318453607623,0.205274287403963,1.0,-,"V03 Pedestrian injured in collision with car, pick-up truck or van",200,True,562
Sub-block,182910,NoCNV_Control,-11.2184055971782,727.066858908631,0.987689388729422,1.0,-,-0.542843208541306,0.46295952776168,0.24097629781772,1.0,-,Y65 Other misadventures during surgical and medical care,200,True,562
Sub-block,156030,NoCNV_Control,-15.9348597422734,13261.4237701437,0.999041266177164,1.0,-,16.8973931603176,992.712646525362,0.98641951609444,1.0,+,W14 Fall from tree,200,True,562
Sub-block,182160,NoCNV_Control,-10.9293785873342,268.556294027393,0.967537622211618,1.0,-,-0.0415170474359057,0.187482424978988,0.824745949465615,1.0,-,Y57 Other and unspecified drugs and medicaments,200,True,562
Sub-block,183550,NoCNV_Control,-11.6790439974303,729.777128065113,0.987231538535407,1.0,-,-0.155011212606275,0.352286785504199,0.659926772328365,1.0,-,Y79 Orthopaedic devices associated with adverse incidents,200,True,562
Sub-block,162350,NoCNV_Control,-15.6820522043235,21865.2506379452,0.999427746497399,1.0,-,16.644507307448,1636.70671591236,0.991886043864928,1.0,+,W69 Drowning and submersion while in natural water,200,True,562
Sub-block,173310,NoCNV_Control,-14.9888695426387,21865.1320207444,0.999453038442945,1.0,-,15.9513354367251,1636.70681961218,0.992223944669487,1.0,+,"X73 Intentional self-harm by rifle, shotgun and larger firearm discharge",200,True,562
Sub-block,182370,NoCNV_Control,-11.5692180437836,1195.09754908076,0.992276148260497,1.0,-,0.710131696204545,0.626819705245157,0.257251122854866,1.0,+,Y59 Other and unspecified vaccines and biological substances,200,True,562
Sub-block,154030,NoCNV_Control,-11.2647169405909,1964.99226314265,0.995425989879069,1.0,-,0.843603500653045,1.2247635247645,0.490956132283517,1.0,+,V98 Other specified transport accidents,200,True,562
Sub-block,166800,NoCNV_Control,-11.3477716305845,1185.69089645783,0.99236388371508,1.0,-,-1.10243379667864,0.801812269160104,0.169153900183734,1.0,-,"X16 Contact with hot heating appliances, radiators and pipes",200,True,562
Sub-block,182440,NoCNV_Control,-11.3913453726846,268.202134339681,0.966121646729916,1.0,-,-0.306016585062954,0.15185186589165,0.0438804525228781,1.0,-,"Y60 Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care",200,True,562
Sub-block,146190,NoCNV_Control,-16.5983643836961,21864.6772568524,0.999394293487678,1.0,-,17.5608716873712,1636.70642270405,0.991439344668599,1.0,+,V20 Motorcycle rider injured in collision with pedestrian or animal,200,True,562
Sub-block,164080,NoCNV_Control,-10.7400602971838,1169.91439840103,0.992675354759897,1.0,-,1.53679994351017,1.11805439958755,0.169277028613383,1.0,+,W87 Exposure to unspecified electric current,200,True,562
Sub-block,146350,NoCNV_Control,-15.9348597422733,13261.4237701379,0.999041266177163,1.0,-,16.8973931603167,992.71264652527,0.986419516094439,1.0,+,V22 Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,200,True,562
Sub-block,159510,NoCNV_Control,-10.790199994415,1202.49908240561,0.99284056131317,1.0,-,-0.255051168977511,0.912895962999701,0.779947926757326,1.0,-,W40 Explosion of other materials,200,True,562
Sub-block,170900,NoCNV_Control,-11.7643162083431,728.553384233611,0.98711671844719,1.0,-,0.373725418461327,0.335478512504232,0.265276174452931,1.0,+,X51 Travel and motion,200,True,562
Sub-block,180800,NoCNV_Control,-0.670491297169792,1.00179884951905,0.503312194707337,1.0,-,-0.196939865729231,0.0725838657277519,0.0066622133090898,1.0,-,Y43 Primarily systemic agents,200,True,562
Sub-block,172020,NoCNV_Control,1.05048167553931,1.00583652688166,0.296306797507117,1.0,+,-0.145737891968622,0.16921748223746,0.389102529973459,1.0,-,"X62 Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",200,True,562
Sub-block,181350,NoCNV_Control,-11.0702043266811,441.820465754042,0.980010385002903,1.0,-,-0.393400863262447,0.296410955628698,0.184437798565144,1.0,-,"Y49 Psychotropic drugs, not elsewhere classified",200,True,562
Sub-block,181090,NoCNV_Control,-10.9212883802649,442.774977527145,0.980321733772776,1.0,-,-0.040646399174957,0.310089775541535,0.895712452445931,1.0,-,Y46 Antiepileptics and anti-Parkinsonism drugs,200,True,562
Sub-block,177620,NoCNV_Control,-11.5441029486163,1961.72849011167,0.995304748645435,1.0,-,-0.948222979776064,1.15472034149429,0.411548812283775,1.0,-,"Y11 Poisoning by and exposure to antiepileptic, sedative-hypnotic, anti-Parkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent",200,True,562
Sub-block,153380,NoCNV_Control,-11.2647169405917,1964.99226314401,0.995425989879072,1.0,-,0.843603500652954,1.22476352476454,0.490956132283575,1.0,+,V91 Accident to watercraft causing other injury,200,True,562
Sub-block,154040,NoCNV_Control,-10.9579049027971,1191.82855151285,0.992664196582533,1.0,-,0.84363157269339,0.866051808254097,0.330000866745979,1.0,+,V99 Unspecified transport accident,200,True,562
Sub-block,152350,NoCNV_Control,-11.0529808753261,1155.79805237553,0.992369888186591,1.0,-,1.94231431634232,1.08014460419391,0.0721455704982356,1.0,+,V81 Occupant of railway train or railway vehicle injured in transport accident,200,True,562
Sub-block,163140,NoCNV_Control,-10.8223169386157,729.789692857,0.988168313136401,1.0,-,0.150452332110086,0.534565312835539,0.778366815319778,1.0,+,W78 Inhalation of gastric contents,200,True,562
Sub-block,183730,NoCNV_Control,-11.5692180437798,1195.09754907884,0.992276148260487,1.0,-,0.710131696204483,0.626819705245147,0.257251122854899,1.0,+,Y82 Other and unspecified medical devices associated with adverse incidents,200,True,562
Sub-block,181280,NoCNV_Control,3.44596601770734,0.737556190698519,2.98077198648593e-06,0.0016751938564050926,+,0.897599363269996,0.404814168580671,0.0266017700888804,1.0,+,Y48 Anaesthetics and therapeutic gases,200,True,562
Sub-block,162130,NoCNV_Control,-14.988869542636,21865.1320207171,0.999453038442944,1.0,-,15.9513354367205,1636.70681960674,0.992223944669464,1.0,+,W67 Drowning and submersion while in swimming-pool,200,True,562
Sub-block,181740,NoCNV_Control,2.37049791109546,1.01540530074794,0.019567792693203,1.0,+,-0.320051851839661,0.329203474647208,0.330950707353213,1.0,-,Y53 Agents primarily affecting the gastro-intestinal system,200,True,562
Sub-block,184040,NoCNV_Control,-11.0949214209207,716.868644329852,0.987651694386495,1.0,-,1.18028658374394,0.521032027263118,0.0234951314441154,1.0,+,"Y87 Sequelae of intentional self-harm, assault and events of undetermined intent",200,True,562
Sub-block,184280,NoCNV_Control,-11.1165881649076,725.147005270871,0.987768815707412,1.0,-,0.689572008306509,0.475643020501056,0.147123238927475,1.0,+,Y91 Evidence of alcohol involvement determined by level of intoxication,200,True,562
Sub-block,183670,NoCNV_Control,-15.9538388231909,13468.3194694688,0.99905486956004,1.0,-,-16.7468968499243,1070.23482798987,0.987515314573243,1.0,-,Y81 General- and plastic-surgery devices associated with adverse incidents,200,True,562
Sub-block,156250,NoCNV_Control,-11.288074483935,1146.21790962238,0.992142475968744,1.0,-,2.23004565594529,1.0606817288703,0.0355126082857147,1.0,+,W16 Diving or jumping into water causing injury other than drowning or submersion,200,True,562
Sub-block,166680,NoCNV_Control,-15.7010364986448,22206.244268977,0.999435851762445,1.0,-,-16.494028182704,1764.51918593841,0.992541798986069,1.0,-,X15 Contact with hot household appliances,200,True,562
Sub-block,150990,NoCNV_Control,-16.1862079713211,13261.3212077461,0.99902613608182,1.0,-,17.1487567461564,992.712575537498,0.986217513413014,1.0,+,V68 Occupant of heavy transport vehicle injured in noncollision transport accident,200,True,562
Sub-block,161240,NoCNV_Control,-14.9888695426369,21865.132020725,0.999453038442945,1.0,-,15.9513354367288,1636.70681961714,0.992223944669509,1.0,+,W56 Contact with marine animal,200,True,562
Sub-block,167140,NoCNV_Control,-11.470999049593,1195.77301835388,0.992346045174621,1.0,-,-0.696944057725086,0.690098736847239,0.312533938170472,1.0,-,X19 Contact with other and unspecified heat and hot substances,200,True,562
Sub-block,163400,NoCNV_Control,-10.9749281903074,1203.22025729437,0.992722359614828,1.0,-,0.15043856997579,0.816524593622017,0.853823183882176,1.0,+,W80 Inhalation and ingestion of other objects causing obstruction of respiratory tract,200,True,562
Sub-block,147980,NoCNV_Control,-14.9888695426361,21865.1320207176,0.999453038442944,1.0,-,15.9513354367201,1636.70681960759,0.992223944669468,1.0,+,V39 Occupant of three-wheeled motor vehicle injured in other and unspecified transport accidents,200,True,562
Sub-block,152890,NoCNV_Control,-10.8762701277727,1983.77490854779,0.995625529639761,1.0,-,0.150431689854607,1.41422967224434,0.915288749878004,1.0,+,"V86 Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident",200,True,562
Sub-block,152570,NoCNV_Control,-16.7806888478738,21864.4397488141,0.99938763346371,1.0,-,17.7432178386677,1636.70638127822,0.991350456964828,1.0,+,V83 Occupant of special vehicle mainly used on industrial premises injured in transport accident,200,True,562
Sub-block,149890,NoCNV_Control,-16.0875095260098,21864.8962310004,0.9994129414483,1.0,-,17.0499968896658,1636.7065367246,0.99168837972439,1.0,+,V57 Occupant of pick-up truck or van injured in collision with fixed or stationary object,200,True,562
Sub-block,165200,NoCNV_Control,-14.9888695426352,21865.1320207095,0.999453038442944,1.0,-,15.9513354367155,1636.70681960609,0.992223944669463,1.0,+,"X01 Exposure to uncontrolled fire, not in building or structure",200,True,562
Sub-block,145080,NoCNV_Control,-11.2261516480348,1179.69173350716,0.992407306388049,1.0,-,1.24914594552546,0.816524605012023,0.12605817423855,1.0,+,V04 Pedestrian injured in collision with heavy transport vehicle or bus,200,True,562
Sub-block,175530,NoCNV_Control,-15.6820522043236,21865.2506379487,0.999427746497399,1.0,-,16.6445073074516,1636.70671591352,0.991886043864932,1.0,+,X93 Assault by handgun discharge,200,True,562
Sub-block,180060,NoCNV_Control,-15.0078555219563,22206.1043161491,0.999460754793833,1.0,-,-15.8008597689635,1764.51928975233,0.992855224853164,1.0,-,"Y33 Other specified events, undetermined intent",200,True,562
Sub-block,173870,NoCNV_Control,-11.0473836737204,440.706760305901,0.980001183074337,1.0,-,0.573596923431472,0.295229018371175,0.0520296895232393,1.0,+,X78 Intentional self-harm by sharp object,200,True,562
Sub-block,172750,NoCNV_Control,-10.7615407747934,709.440194113387,0.987897305473091,1.0,-,-1.64153626665889,0.763792560419414,0.0316192447971316,1.0,-,X68 Intentional self-poisoning by and exposure to pesticides,200,True,562
Sub-block,160810,NoCNV_Control,-15.0078555219596,22206.1043161744,0.999460754793833,1.0,-,-15.8008597689659,1764.51928975128,0.992855224853158,1.0,-,W53 Bitten by rat,200,True,562
Sub-block,148520,NoCNV_Control,-10.7466245230971,729.047336585738,0.988239096633784,1.0,-,0.30462420443956,0.556389782985461,0.584034285076957,1.0,+,V44 Car occupant injured in collision with heavy transport vehicle or bus,200,True,562
Sub-block,180900,NoCNV_Control,1.50465712619587,1.00833128449984,0.135640177049013,1.0,+,0.962212284381046,0.227231664185271,2.2906167141262e-05,0.012873265933389244,+,Y44 Agents primarily affecting blood constituents,200,True,562
Sub-block,166330,NoCNV_Control,-10.7873594603739,718.359274491781,0.988018886371664,1.0,-,-1.14901395596805,0.65137407899267,0.0777345431079723,1.0,-,X12 Contact with other hot fluids,200,True,562
Sub-block,168030,NoCNV_Control,-15.0078555219553,22206.1043161287,0.999460754793832,1.0,-,-15.8008597689591,1764.51928974933,0.992855224853154,1.0,-,X27 Contact with other specified venomous animals,200,True,562
Sub-block,148080,NoCNV_Control,-15.7010364986414,22206.244268922,0.999435851762444,1.0,-,-16.4940281826975,1764.51918593519,0.992541798986058,1.0,-,V40 Car occupant injured in collision with pedestrian or animal,200,True,562
Sub-block,158730,NoCNV_Control,-14.9888695426366,21865.132020722,0.999453038442945,1.0,-,15.951335436724,1636.70681960829,0.992223944669469,1.0,+,"W33 Rifle, shotgun and larger firearm discharge",200,True,562
Sub-block,145440,NoCNV_Control,-16.3752119810901,21864.8497793541,0.999402441465181,1.0,-,17.3377035219131,1636.70645263893,0.991548131782112,1.0,+,V12 Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,200,True,562
Sub-block,153910,NoCNV_Control,-10.7400602971861,1169.91439840226,0.992675354759903,1.0,-,1.53679994351036,1.11805439958772,0.169277028613397,1.0,+,V96 Accident to nonpowered aircraft causing injury to occupant,200,True,562
Sub-block,169350,NoCNV_Control,-10.9749281903103,1203.22025729524,0.992722359614831,1.0,-,0.150438569975895,0.81652459362204,0.853823183882079,1.0,+,X39 Exposure to other and unspecified forces of nature,200,True,562
Sub-block,183430,NoCNV_Control,-10.8889269951269,729.352227595979,0.988088356129142,1.0,-,-0.255079795621731,0.527089716714181,0.62842845400425,1.0,-,Y77 Ophthalmic devices associated with adverse incidents,200,True,562
Sub-block,172390,NoCNV_Control,0.532624142682218,1.00441061385202,0.595914165447918,1.0,+,-0.0428040734165448,0.130136956947732,0.742219493494075,1.0,-,X65 Intentional self-poisoning by and exposure to alcohol,200,True,562
Sub-block,182550,NoCNV_Control,-11.3633949075292,1191.8195388802,0.992392690595299,1.0,-,0.843659646711731,0.707139155285742,0.232845761434437,1.0,+,Y61 Foreign object accidentally left in body during surgical and medical care,200,True,562
Sub-block,166910,NoCNV_Control,-16.0875095260092,21864.8962309979,0.9994129414483,1.0,-,17.0499968896707,1636.70653672214,0.991688379724375,1.0,+,"X17 Contact with hot engines, machinery and tools",200,True,562
Sub-block,165310,NoCNV_Control,-11.1019703573191,1185.48487712431,0.992527984593533,1.0,-,1.06679975606645,0.836687368165046,0.20229935935607,1.0,+,X02 Exposure to controlled fire in building or structure,200,True,562
Sub-block,175420,NoCNV_Control,-11.2722882638686,1976.38382671422,0.995449296899104,1.0,-,-0.54273668096216,1.22476352488849,0.657667443185939,1.0,-,X92 Assault by drowning and submersion,200,True,562
Sub-block,181850,NoCNV_Control,-11.7381050787919,442.775431775746,0.978850326291899,1.0,-,-0.0396581963446445,0.206233967359209,0.847509480379915,1.0,-,Y54 Agents primarily affecting water-balance and mineral and uric acid metabolism,200,True,562
Sub-block,178070,NoCNV_Control,-15.6820522043189,21865.250637893,0.999427746497398,1.0,-,16.6445073074274,1636.70671589959,0.991886043864875,1.0,+,"Y15 Poisoning by and exposure to alcohol, undetermined intent",200,True,562
Sub-block,183190,NoCNV_Control,-10.818297563273,728.011165496301,0.988143815177863,1.0,-,0.438180230943195,0.540104113921601,0.417200039706197,1.0,+,Y73 Gastro-enterology and urology devices associated with adverse incidents,200,True,562
Sub-block,168250,NoCNV_Control,-11.2647169405849,1964.99226313659,0.995425989879057,1.0,-,0.843603500653019,1.22476352476417,0.490956132283412,1.0,+,X29 Contact with unspecified venomous animal or plant,200,True,562
